ID,Name,Variable,Method,Class,Package,File,File Name
CS1,UnusedImplementation,,jniDoubleMethodTakesOneDouble,MethodTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/projects/projects/projects8/jni-bind-Release-0.1.0-alpha/javatests/com/jnibind/test/MethodTest.java,MethodTest.java
CS2,UnusedImplementation,,jniDoubleMethodTakesFiveDoubles,MethodTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/projects/projects/projects8/jni-bind-Release-0.1.0-alpha/javatests/com/jnibind/test/MethodTest.java,MethodTest.java
CS3,UnusedImplementation,,jniDoubleMethod,MethodTest,com.jnibind.test,/home/shahrukh/smellDetection/Detection/projects/projects/projects8/jni-bind-Release-0.1.0-alpha/javatests/com/jnibind/test/MethodTest.java,MethodTest.java
