ID,Name,Variable,Method,Class,Package,File,File Name
AP1,TooMuchClusteringDetectio,,,Game,com.example.game.jni,/home/shahrukh/smellDetection/Detection/projects/projects/projects4/Break_it_all-main/app/src/main/java/com/example/game/jni/Game.java
AP2,TooMuchClusteringDetectio,,,BreakItAll,com.example.game.jni,/home/shahrukh/smellDetection/Detection/projects/projects/projects4/Break_it_all-main/app/src/main/java/com/example/game/jni/BreakItAll.java
