ID,Name,Variable,Method,Class,Package,File,File Name
AP1,TooMuchScatteringDetectio,,,VLCObject<T extends VLCEvent>,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/VLCObject.java
AP2,TooMuchScatteringDetectio,,,AWindow,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/AWindow.java
AP3,TooMuchScatteringDetectio,,,IdDialog,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/Dialog.java
AP4,TooMuchScatteringDetectio,,,Artist,org.videolan.medialibrary.media,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/medialibrary/src/org/videolan/medialibrary/media/Artist.java
AP5,TooMuchScatteringDetectio,,,Dialog,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/Dialog.java
AP6,TooMuchScatteringDetectio,,,MediaDiscoverer,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/MediaDiscoverer.java
AP7,TooMuchScatteringDetectio,,,Genre,org.videolan.medialibrary.media,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/medialibrary/src/org/videolan/medialibrary/media/Genre.java
AP8,TooMuchScatteringDetectio,,,LoginDialog,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/Dialog.java
AP9,TooMuchScatteringDetectio,,,MediaWrapper,org.videolan.medialibrary.media,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java
AP10,TooMuchScatteringDetectio,,,QuestionDialog,org.videolan.libvlc,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/libvlc/src/org/videolan/libvlc/Dialog.java
AP11,TooMuchScatteringDetectio,,,Album,org.videolan.medialibrary.media,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/vlc-android-2.5.4/medialibrary/src/org/videolan/medialibrary/media/Album.java
